x,xi,symbol_a(x,xi)
     -9.4000000000,  1.5600000000E+01,  2.3099453037E+03
     -9.4000000000,  1.6000000000E+01,  2.4294317525E+03
     -9.4000000000,  1.6400000000E+01,  2.5519431747E+03
     -9.4000000000,  1.6800000000E+01,  2.6774795703E+03
     -9.4000000000,  1.7200000000E+01,  2.8060409393E+03
     -9.4000000000,  1.7600000000E+01,  2.9376272817E+03
     -9.4000000000,  1.8000000000E+01,  3.0722385975E+03
     -9.4000000000,  1.8400000000E+01,  3.2098748867E+03
     -9.4000000000,  1.8800000000E+01,  3.3505361492E+03
     -9.4000000000,  1.9200000000E+01,  3.4942223852E+03
     -9.4000000000,  1.9600000000E+01,  3.6409335945E+03
     -9.4000000000,  2.0000000000E+01,  3.7906697772E+03
     -9.2000000000, -2.0000000000E+01,  3.7109294846E+03
     -9.2000000000, -1.9600000000E+01,  3.5643431429E+03
     -9.2000000000, -1.9200000000E+01,  3.4207181414E+03
     -9.2000000000, -1.8800000000E+01,  3.2800544801E+03
     -9.2000000000, -1.8400000000E+01,  3.1423521591E+03
     -9.2000000000, -1.8000000000E+01,  3.0076111783E+03
     -9.2000000000, -1.7600000000E+01,  2.8758315378E+03
     -9.2000000000, -1.7200000000E+01,  2.7470132375E+03
     -9.2000000000, -1.6800000000E+01,  2.6211562774E+03
     -9.2000000000, -1.6400000000E+01,  2.4982606575E+03
     -9.2000000000, -1.6000000000E+01,  2.3783263779E+03
     -9.2000000000, -1.5600000000E+01,  2.2613534386E+03
     -9.2000000000, -1.5200000000E+01,  2.1473418394E+03
     -9.2000000000, -1.4800000000E+01,  2.0362915806E+03
     -9.2000000000, -1.4400000000E+01,  1.9282026619E+03
     -9.2000000000, -1.4000000000E+01,  1.8230750835E+03
     -9.2000000000, -1.3600000000E+01,  1.7209088453E+03
     -9.2000000000, -1.3200000000E+01,  1.6217039474E+03
     -9.2000000000, -1.2800000000E+01,  1.5254603896E+03
     -9.2000000000, -1.2400000000E+01,  1.4321781722E+03
     -9.2000000000, -1.2000000000E+01,  1.3418572949E+03
     -9.2000000000, -1.1600000000E+01,  1.2544977580E+03
     -9.2000000000, -1.1200000000E+01,  1.1700995612E+03
     -9.2000000000, -1.0800000000E+01,  1.0886627047E+03
     -9.2000000000, -1.0400000000E+01,  1.0101871884E+03
     -9.2000000000, -1.0000000000E+01,  9.3467301234E+02
     -9.2000000000, -9.6000000000E+00,  8.6212017653E+02
     -9.2000000000, -9.2000000000E+00,  7.9252868096E+02
     -9.2000000000, -8.8000000000E+00,  7.2589852562E+02
     -9.2000000000, -8.4000000000E+00,  6.6222971053E+02
     -9.2000000000, -8.0000000000E+00,  6.0152223567E+02
     -9.2000000000, -7.6000000000E+00,  5.4377610104E+02
     -9.2000000000, -7.2000000000E+00,  4.8899130665E+02
     -9.2000000000, -6.8000000000E+00,  4.3716785251E+02
     -9.2000000000, -6.4000000000E+00,  3.8830573859E+02
     -9.2000000000, -6.0000000000E+00,  3.4240496492E+02
