re_z,im_z,abs_R_euler,abs_R_rk4
  0.2900, -3.1200,3.376166E+00,2.647995E+00
  0.2900, -3.0800,3.339236E+00,2.492492E+00
  0.2900, -3.0400,3.302378E+00,2.345716E+00
  0.2900, -3.0000,3.265593E+00,2.207620E+00
  0.2900, -2.9600,3.228885E+00,2.078172E+00
  0.2900, -2.9200,3.192256E+00,1.957349E+00
  0.2900, -2.8800,3.155709E+00,1.845138E+00
  0.2900, -2.8400,3.119247E+00,1.741528E+00
  0.2900, -2.8000,3.082872E+00,1.646504E+00
  0.2900, -2.7600,3.046588E+00,1.560040E+00
  0.2900, -2.7200,3.010399E+00,1.482085E+00
  0.2900, -2.6800,2.974307E+00,1.412556E+00
  0.2900, -2.6400,2.938316E+00,1.351318E+00
  0.2900, -2.6000,2.902430E+00,1.298176E+00
  0.2900, -2.5600,2.866653E+00,1.252863E+00
  0.2900, -2.5200,2.830989E+00,1.215033E+00
  0.2900, -2.4800,2.795443E+00,1.184261E+00
  0.2900, -2.4400,2.760018E+00,1.160049E+00
  0.2900, -2.4000,2.724720E+00,1.141837E+00
  0.2900, -2.3600,2.689554E+00,1.129022E+00
  0.2900, -2.3200,2.654524E+00,1.120977E+00
  0.2900, -2.2800,2.619637E+00,1.117073E+00
  0.2900, -2.2400,2.584898E+00,1.116696E+00
  0.2900, -2.2000,2.550314E+00,1.119262E+00
  0.2900, -2.1600,2.515890E+00,1.124233E+00
  0.2900, -2.1200,2.481633E+00,1.131119E+00
  0.2900, -2.0800,2.447550E+00,1.139484E+00
  0.2900, -2.0400,2.413649E+00,1.148947E+00
  0.2900, -2.0000,2.379937E+00,1.159178E+00
  0.2900, -1.9600,2.346423E+00,1.169897E+00
  0.2900, -1.9200,2.313115E+00,1.180868E+00
  0.2900, -1.8800,2.280022E+00,1.191897E+00
  0.2900, -1.8400,2.247154E+00,1.202824E+00
  0.2900, -1.8000,2.214520E+00,1.213521E+00
  0.2900, -1.7600,2.182132E+00,1.223888E+00
  0.2900, -1.7200,2.150000E+00,1.233846E+00
  0.2900, -1.6800,2.118136E+00,1.243337E+00
  0.2900, -1.6400,2.086552E+00,1.252320E+00
  0.2900, -1.6000,2.055262E+00,1.260770E+00
  0.2900, -1.5600,2.024278E+00,1.268669E+00
  0.2900, -1.5200,1.993615E+00,1.276013E+00
  0.2900, -1.4800,1.963288E+00,1.282805E+00
  0.2900, -1.4400,1.933313E+00,1.289055E+00
  0.2900, -1.4000,1.903707E+00,1.294776E+00
  0.2900, -1.3600,1.874487E+00,1.299988E+00
  0.2900, -1.3200,1.845671E+00,1.304713E+00
  0.2900, -1.2800,1.817278E+00,1.308975E+00
  0.2900, -1.2400,1.789329E+00,1.312800E+00
  0.2900, -1.2000,1.761846E+00,1.316216E+00
  0.2900, -1.1600,1.734849E+00,1.319250E+00
  0.2900, -1.1200,1.708362E+00,1.321930E+00
  0.2900, -1.0800,1.682409E+00,1.324285E+00
  0.2900, -1.0400,1.657015E+00,1.326341E+00
  0.2900, -1.0000,1.632207E+00,1.328125E+00
  0.2900, -0.9600,1.608011E+00,1.329662E+00
  0.2900, -0.9200,1.584456E+00,1.330977E+00
  0.2900, -0.8800,1.561570E+00,1.332093E+00
  0.2900, -0.8400,1.539383E+00,1.333031E+00
  0.2900, -0.8000,1.517926E+00,1.333813E+00
  0.2900, -0.7600,1.497231E+00,1.334457E+00
  0.2900, -0.7200,1.477329E+00,1.334981E+00
  0.2900, -0.6800,1.458252E+00,1.335402E+00
  0.2900, -0.6400,1.440035E+00,1.335733E+00
  0.2900, -0.6000,1.422709E+00,1.335988E+00
  0.2900, -0.5600,1.406307E+00,1.336180E+00
  0.2900, -0.5200,1.390863E+00,1.336319E+00
  0.2900, -0.4800,1.376408E+00,1.336415E+00
  0.2900, -0.4400,1.362975E+00,1.336476E+00
  0.2900, -0.4000,1.350592E+00,1.336510E+00
  0.2900, -0.3600,1.339291E+00,1.336523E+00
  0.2900, -0.3200,1.329097E+00,1.336522E+00
  0.2900, -0.2800,1.320038E+00,1.336511E+00
  0.2900, -0.2400,1.312136E+00,1.336493E+00
  0.2900, -0.2000,1.305412E+00,1.336473E+00
  0.2900, -0.1600,1.299885E+00,1.336453E+00
  0.2900, -0.1200,1.295569E+00,1.336435E+00
  0.2900, -0.0800,1.292478E+00,1.336421E+00
  0.2900, -0.0400,1.290620E+00,1.336413E+00
  0.2900,  0.0000,1.290000E+00,1.336410E+00
  0.2900,  0.0400,1.290620E+00,1.336413E+00
  0.2900,  0.0800,1.292478E+00,1.336421E+00
  0.2900,  0.1200,1.295569E+00,1.336435E+00
  0.2900,  0.1600,1.299885E+00,1.336453E+00
  0.2900,  0.2000,1.305412E+00,1.336473E+00
  0.2900,  0.2400,1.312136E+00,1.336493E+00
  0.2900,  0.2800,1.320038E+00,1.336511E+00
  0.2900,  0.3200,1.329097E+00,1.336522E+00
  0.2900,  0.3600,1.339291E+00,1.336523E+00
  0.2900,  0.4000,1.350592E+00,1.336510E+00
  0.2900,  0.4400,1.362975E+00,1.336476E+00
  0.2900,  0.4800,1.376408E+00,1.336415E+00
  0.2900,  0.5200,1.390863E+00,1.336319E+00
  0.2900,  0.5600,1.406307E+00,1.336180E+00
  0.2900,  0.6000,1.422709E+00,1.335988E+00
  0.2900,  0.6400,1.440035E+00,1.335733E+00
  0.2900,  0.6800,1.458252E+00,1.335402E+00
  0.2900,  0.7200,1.477329E+00,1.334981E+00
  0.2900,  0.7600,1.497231E+00,1.334457E+00
  0.2900,  0.8000,1.517926E+00,1.333813E+00
  0.2900,  0.8400,1.539383E+00,1.333031E+00
  0.2900,  0.8800,1.561570E+00,1.332093E+00
  0.2900,  0.9200,1.584456E+00,1.330977E+00
  0.2900,  0.9600,1.608011E+00,1.329662E+00
  0.2900,  1.0000,1.632207E+00,1.328125E+00
  0.2900,  1.0400,1.657015E+00,1.326341E+00
  0.2900,  1.0800,1.682409E+00,1.324285E+00
  0.2900,  1.1200,1.708362E+00,1.321930E+00
  0.2900,  1.1600,1.734849E+00,1.319250E+00
  0.2900,  1.2000,1.761846E+00,1.316216E+00
  0.2900,  1.2400,1.789329E+00,1.312800E+00
  0.2900,  1.2800,1.817278E+00,1.308975E+00
  0.2900,  1.3200,1.845671E+00,1.304713E+00
  0.2900,  1.3600,1.874487E+00,1.299988E+00
  0.2900,  1.4000,1.903707E+00,1.294776E+00
  0.2900,  1.4400,1.933313E+00,1.289055E+00
  0.2900,  1.4800,1.963288E+00,1.282805E+00
  0.2900,  1.5200,1.993615E+00,1.276013E+00
  0.2900,  1.5600,2.024278E+00,1.268669E+00
  0.2900,  1.6000,2.055262E+00,1.260770E+00
  0.2900,  1.6400,2.086552E+00,1.252320E+00
  0.2900,  1.6800,2.118136E+00,1.243337E+00
  0.2900,  1.7200,2.150000E+00,1.233846E+00
  0.2900,  1.7600,2.182132E+00,1.223888E+00
  0.2900,  1.8000,2.214520E+00,1.213521E+00
  0.2900,  1.8400,2.247154E+00,1.202824E+00
  0.2900,  1.8800,2.280022E+00,1.191897E+00
  0.2900,  1.9200,2.313115E+00,1.180868E+00
  0.2900,  1.9600,2.346423E+00,1.169897E+00
  0.2900,  2.0000,2.379937E+00,1.159178E+00
  0.2900,  2.0400,2.413649E+00,1.148947E+00
  0.2900,  2.0800,2.447550E+00,1.139484E+00
  0.2900,  2.1200,2.481633E+00,1.131119E+00
  0.2900,  2.1600,2.515890E+00,1.124233E+00
  0.2900,  2.2000,2.550314E+00,1.119262E+00
  0.2900,  2.2400,2.584898E+00,1.116696E+00
  0.2900,  2.2800,2.619637E+00,1.117073E+00
  0.2900,  2.3200,2.654524E+00,1.120977E+00
  0.2900,  2.3600,2.689554E+00,1.129022E+00
  0.2900,  2.4000,2.724720E+00,1.141837E+00
  0.2900,  2.4400,2.760018E+00,1.160049E+00
  0.2900,  2.4800,2.795443E+00,1.184261E+00
  0.2900,  2.5200,2.830989E+00,1.215033E+00
  0.2900,  2.5600,2.866653E+00,1.252863E+00
  0.2900,  2.6000,2.902430E+00,1.298176E+00
  0.2900,  2.6400,2.938316E+00,1.351318E+00
  0.2900,  2.6800,2.974307E+00,1.412556E+00
  0.2900,  2.7200,3.010399E+00,1.482085E+00
  0.2900,  2.7600,3.046588E+00,1.560040E+00
  0.2900,  2.8000,3.082872E+00,1.646504E+00
  0.2900,  2.8400,3.119247E+00,1.741528E+00
  0.2900,  2.8800,3.155709E+00,1.845138E+00
  0.2900,  2.9200,3.192256E+00,1.957349E+00
  0.2900,  2.9600,3.228885E+00,2.078172E+00
  0.2900,  3.0000,3.265593E+00,2.207620E+00
  0.2900,  3.0400,3.302378E+00,2.345716E+00
  0.2900,  3.0800,3.339236E+00,2.492492E+00
  0.2900,  3.1200,3.376166E+00,2.647995E+00
  0.2900,  3.1600,3.413166E+00,2.812283E+00
  0.2900,  3.2000,3.450232E+00,2.985431E+00
  0.2900,  3.2400,3.487363E+00,3.167526E+00
  0.2900,  3.2800,3.524557E+00,3.358668E+00
  0.2900,  3.3200,3.561811E+00,3.558972E+00
  0.2900,  3.3600,3.599125E+00,3.768562E+00
  0.2900,  3.4000,3.636496E+00,3.987576E+00
  0.2900,  3.4400,3.673922E+00,4.216160E+00
  0.2900,  3.4800,3.711401E+00,4.454471E+00
  0.2900,  3.5200,3.748933E+00,4.702675E+00
  0.2900,  3.5600,3.786516E+00,4.960944E+00
  0.2900,  3.6000,3.824147E+00,5.229460E+00
  0.2900,  3.6400,3.861826E+00,5.508412E+00
  0.2900,  3.6800,3.899551E+00,5.797994E+00
  0.2900,  3.7200,3.937321E+00,6.098407E+00
  0.2900,  3.7600,3.975135E+00,6.409859E+00
  0.2900,  3.8000,4.012991E+00,6.732562E+00
  0.2900,  3.8400,4.050889E+00,7.066732E+00
  0.2900,  3.8800,4.088826E+00,7.412593E+00
  0.2900,  3.9200,4.126803E+00,7.770371E+00
  0.2900,  3.9600,4.164817E+00,8.140298E+00
  0.2900,  4.0000,4.202868E+00,8.522609E+00
  0.3200, -4.0000,4.212173E+00,8.640384E+00
  0.3200, -3.9600,4.174207E+00,8.256424E+00
  0.3200, -3.9200,4.136279E+00,7.884890E+00
  0.3200, -3.8800,4.098390E+00,7.525547E+00
  0.3200, -3.8400,4.060542E+00,7.178165E+00
  0.3200, -3.8000,4.022735E+00,6.842519E+00
  0.3200, -3.7600,3.984972E+00,6.518388E+00
  0.3200, -3.7200,3.947252E+00,6.205555E+00
  0.3200, -3.6800,3.909578E+00,5.903811E+00
  0.3200, -3.6400,3.871950E+00,5.612949E+00
  0.3200, -3.6000,3.834371E+00,5.332770E+00
  0.3200, -3.5600,3.796841E+00,5.063082E+00
  0.3200, -3.5200,3.759362E+00,4.803696E+00
  0.3200, -3.4800,3.721935E+00,4.554434E+00
  0.3200, -3.4400,3.684562E+00,4.315123E+00
  0.3200, -3.4000,3.647246E+00,4.085599E+00
  0.3200, -3.3600,3.609986E+00,3.865707E+00
  0.3200, -3.3200,3.572786E+00,3.655301E+00
  0.3200, -3.2800,3.535647E+00,3.454244E+00
  0.3200, -3.2400,3.498571E+00,3.262410E+00
  0.3200, -3.2000,3.461560E+00,3.079685E+00
  0.3200, -3.1600,3.424617E+00,2.905966E+00
  0.3200, -3.1200,3.387743E+00,2.741162E+00
  0.3200, -3.0800,3.350940E+00,2.585193E+00
  0.3200, -3.0400,3.314212E+00,2.437994E+00
  0.3200, -3.0000,3.277560E+00,2.299508E+00
  0.3200, -2.9600,3.240988E+00,2.169690E+00
  0.3200, -2.9200,3.204497E+00,2.048503E+00
  0.3200, -2.8800,3.168091E+00,1.935912E+00
  0.3200, -2.8400,3.131773E+00,1.831884E+00
  0.3200, -2.8000,3.095545E+00,1.736377E+00
  0.3200, -2.7600,3.059412E+00,1.649338E+00
  0.3200, -2.7200,3.023376E+00,1.570685E+00
  0.3200, -2.6800,2.987440E+00,1.500305E+00
  0.3200, -2.6400,2.951610E+00,1.438037E+00
  0.3200, -2.6000,2.915888E+00,1.383668E+00
  0.3200, -2.5600,2.880278E+00,1.336918E+00
  0.3200, -2.5200,2.844785E+00,1.297442E+00
  0.3200, -2.4800,2.809413E+00,1.264825E+00
  0.3200, -2.4400,2.774167E+00,1.238594E+00
  0.3200, -2.4000,2.739051E+00,1.218221E+00
  0.3200, -2.3600,2.704071E+00,1.203143E+00
  0.3200, -2.3200,2.669232E+00,1.192777E+00
  0.3200, -2.2800,2.634540E+00,1.186535E+00
  0.3200, -2.2400,2.600000E+00,1.183843E+00
  0.3200, -2.2000,2.565619E+00,1.184154E+00
  0.3200, -2.1600,2.531403E+00,1.186954E+00
  0.3200, -2.1200,2.497359E+00,1.191776E+00
  0.3200, -2.0800,2.463493E+00,1.198200E+00
  0.3200, -2.0400,2.429815E+00,1.205851E+00
  0.3200, -2.0000,2.396331E+00,1.214406E+00
  0.3200, -1.9600,2.363049E+00,1.223583E+00
  0.3200, -1.9200,2.329979E+00,1.233146E+00
  0.3200, -1.8800,2.297129E+00,1.242893E+00
  0.3200, -1.8400,2.264509E+00,1.252660E+00
  0.3200, -1.8000,2.232129E+00,1.262311E+00
  0.3200, -1.7600,2.200000E+00,1.271738E+00
  0.3200, -1.7200,2.168133E+00,1.280854E+00
  0.3200, -1.6800,2.136539E+00,1.289594E+00
  0.3200, -1.6400,2.105232E+00,1.297909E+00
  0.3200, -1.6000,2.074223E+00,1.305764E+00
  0.3200, -1.5600,2.043526E+00,1.313138E+00
  0.3200, -1.5200,2.013157E+00,1.320019E+00
  0.3200, -1.4800,1.983129E+00,1.326402E+00
  0.3200, -1.4400,1.953458E+00,1.332292E+00
  0.3200, -1.4000,1.924162E+00,1.337699E+00
  0.3200, -1.3600,1.895257E+00,1.342635E+00
  0.3200, -1.3200,1.866762E+00,1.347119E+00
  0.3200, -1.2800,1.838695E+00,1.351172E+00
  0.3200, -1.2400,1.811077E+00,1.354815E+00
  0.3200, -1.2000,1.783928E+00,1.358072E+00
  0.3200, -1.1600,1.757271E+00,1.360969E+00
  0.3200, -1.1200,1.731127E+00,1.363530E+00
  0.3200, -1.0800,1.705520E+00,1.365780E+00
  0.3200, -1.0400,1.680476E+00,1.367746E+00
  0.3200, -1.0000,1.656019E+00,1.369451E+00
  0.3200, -0.9600,1.632176E+00,1.370919E+00
  0.3200, -0.9200,1.608975E+00,1.372174E+00
  0.3200, -0.8800,1.586443E+00,1.373236E+00
  0.3200, -0.8400,1.564609E+00,1.374127E+00
  0.3200, -0.8000,1.543503E+00,1.374867E+00
  0.3200, -0.7600,1.523155E+00,1.375473E+00
  0.3200, -0.7200,1.503596E+00,1.375962E+00
  0.3200, -0.6800,1.484857E+00,1.376351E+00
  0.3200, -0.6400,1.466970E+00,1.376652E+00
  0.3200, -0.6000,1.449966E+00,1.376881E+00
  0.3200, -0.5600,1.433876E+00,1.377047E+00
  0.3200, -0.5200,1.418732E+00,1.377163E+00
  0.3200, -0.4800,1.404564E+00,1.377237E+00
  0.3200, -0.4400,1.391402E+00,1.377278E+00
  0.3200, -0.4000,1.379275E+00,1.377293E+00
  0.3200, -0.3600,1.368211E+00,1.377289E+00
  0.3200, -0.3200,1.358234E+00,1.377272E+00
  0.3200, -0.2800,1.349370E+00,1.377247E+00
  0.3200, -0.2400,1.341641E+00,1.377217E+00
  0.3200, -0.2000,1.335066E+00,1.377186E+00
  0.3200, -0.1600,1.329662E+00,1.377158E+00
  0.3200, -0.1200,1.325443E+00,1.377133E+00
  0.3200, -0.0800,1.322422E+00,1.377114E+00
  0.3200, -0.0400,1.320606E+00,1.377102E+00
  0.3200,  0.0000,1.320000E+00,1.377098E+00
  0.3200,  0.0400,1.320606E+00,1.377102E+00
  0.3200,  0.0800,1.322422E+00,1.377114E+00
  0.3200,  0.1200,1.325443E+00,1.377133E+00
  0.3200,  0.1600,1.329662E+00,1.377158E+00
  0.3200,  0.2000,1.335066E+00,1.377186E+00
  0.3200,  0.2400,1.341641E+00,1.377217E+00
  0.3200,  0.2800,1.349370E+00,1.377247E+00
  0.3200,  0.3200,1.358234E+00,1.377272E+00
  0.3200,  0.3600,1.368211E+00,1.377289E+00
  0.3200,  0.4000,1.379275E+00,1.377293E+00
  0.3200,  0.4400,1.391402E+00,1.377278E+00
  0.3200,  0.4800,1.404564E+00,1.377237E+00
  0.3200,  0.5200,1.418732E+00,1.377163E+00
  0.3200,  0.5600,1.433876E+00,1.377047E+00
  0.3200,  0.6000,1.449966E+00,1.376881E+00
  0.3200,  0.6400,1.466970E+00,1.376652E+00
  0.3200,  0.6800,1.484857E+00,1.376351E+00
  0.3200,  0.7200,1.503596E+00,1.375962E+00
  0.3200,  0.7600,1.523155E+00,1.375473E+00
  0.3200,  0.8000,1.543503E+00,1.374867E+00
  0.3200,  0.8400,1.564609E+00,1.374127E+00
  0.3200,  0.8800,1.586443E+00,1.373236E+00
  0.3200,  0.9200,1.608975E+00,1.372174E+00
  0.3200,  0.9600,1.632176E+00,1.370919E+00
  0.3200,  1.0000,1.656019E+00,1.369451E+00
  0.3200,  1.0400,1.680476E+00,1.367746E+00
  0.3200,  1.0800,1.705520E+00,1.365780E+00
  0.3200,  1.1200,1.731127E+00,1.363530E+00
  0.3200,  1.1600,1.757271E+00,1.360969E+00
  0.3200,  1.2000,1.783928E+00,1.358072E+00
  0.3200,  1.2400,1.811077E+00,1.354815E+00
  0.3200,  1.2800,1.838695E+00,1.351172E+00
  0.3200,  1.3200,1.866762E+00,1.347119E+00
  0.3200,  1.3600,1.895257E+00,1.342635E+00
  0.3200,  1.4000,1.924162E+00,1.337699E+00
  0.3200,  1.4400,1.953458E+00,1.332292E+00
  0.3200,  1.4800,1.983129E+00,1.326402E+00
  0.3200,  1.5200,2.013157E+00,1.320019E+00
  0.3200,  1.5600,2.043526E+00,1.313138E+00
  0.3200,  1.6000,2.074223E+00,1.305764E+00
  0.3200,  1.6400,2.105232E+00,1.297909E+00
  0.3200,  1.6800,2.136539E+00,1.289594E+00
  0.3200,  1.7200,2.168133E+00,1.280854E+00
  0.3200,  1.7600,2.200000E+00,1.271738E+00
  0.3200,  1.8000,2.232129E+00,1.262311E+00
  0.3200,  1.8400,2.264509E+00,1.252660E+00
  0.3200,  1.8800,2.297129E+00,1.242893E+00
  0.3200,  1.9200,2.329979E+00,1.233146E+00
  0.3200,  1.9600,2.363049E+00,1.223583E+00
  0.3200,  2.0000,2.396331E+00,1.214406E+00
  0.3200,  2.0400,2.429815E+00,1.205851E+00
  0.3200,  2.0800,2.463493E+00,1.198200E+00
  0.3200,  2.1200,2.497359E+00,1.191776E+00
  0.3200,  2.1600,2.531403E+00,1.186954E+00
  0.3200,  2.2000,2.565619E+00,1.184154E+00
  0.3200,  2.2400,2.600000E+00,1.183843E+00
  0.3200,  2.2800,2.634540E+00,1.186535E+00
  0.3200,  2.3200,2.669232E+00,1.192777E+00
  0.3200,  2.3600,2.704071E+00,1.203143E+00
  0.3200,  2.4000,2.739051E+00,1.218221E+00
  0.3200,  2.4400,2.774167E+00,1.238594E+00
  0.3200,  2.4800,2.809413E+00,1.264825E+00
  0.3200,  2.5200,2.844785E+00,1.297442E+00
  0.3200,  2.5600,2.880278E+00,1.336918E+00
  0.3200,  2.6000,2.915888E+00,1.383668E+00
  0.3200,  2.6400,2.951610E+00,1.438037E+00
  0.3200,  2.6800,2.987440E+00,1.500305E+00
  0.3200,  2.7200,3.023376E+00,1.570685E+00
  0.3200,  2.7600,3.059412E+00,1.649338E+00
  0.3200,  2.8000,3.095545E+00,1.736377E+00
  0.3200,  2.8400,3.131773E+00,1.831884E+00
  0.3200,  2.8800,3.168091E+00,1.935912E+00
  0.3200,  2.9200,3.204497E+00,2.048503E+00
  0.3200,  2.9600,3.240988E+00,2.169690E+00
  0.3200,  3.0000,3.277560E+00,2.299508E+00
  0.3200,  3.0400,3.314212E+00,2.437994E+00
  0.3200,  3.0800,3.350940E+00,2.585193E+00
  0.3200,  3.1200,3.387743E+00,2.741162E+00
  0.3200,  3.1600,3.424617E+00,2.905966E+00
  0.3200,  3.2000,3.461560E+00,3.079685E+00
  0.3200,  3.2400,3.498571E+00,3.262410E+00
  0.3200,  3.2800,3.535647E+00,3.454244E+00
  0.3200,  3.3200,3.572786E+00,3.655301E+00
  0.3200,  3.3600,3.609986E+00,3.865707E+00
  0.3200,  3.4000,3.647246E+00,4.085599E+00
  0.3200,  3.4400,3.684562E+00,4.315123E+00
  0.3200,  3.4800,3.721935E+00,4.554434E+00
  0.3200,  3.5200,3.759362E+00,4.803696E+00
  0.3200,  3.5600,3.796841E+00,5.063082E+00
  0.3200,  3.6000,3.834371E+00,5.332770E+00
  0.3200,  3.6400,3.871950E+00,5.612949E+00
  0.3200,  3.6800,3.909578E+00,5.903811E+00
  0.3200,  3.7200,3.947252E+00,6.205555E+00
  0.3200,  3.7600,3.984972E+00,6.518388E+00
  0.3200,  3.8000,4.022735E+00,6.842519E+00
  0.3200,  3.8400,4.060542E+00,7.178165E+00
  0.3200,  3.8800,4.098390E+00,7.525547E+00
  0.3200,  3.9200,4.136279E+00,7.884890E+00
  0.3200,  3.9600,4.174207E+00,8.256424E+00
  0.3200,  4.0000,4.212173E+00,8.640384E+00
  0.3500, -4.0000,4.221670E+00,8.762618E+00
  0.3500, -3.9600,4.183790E+00,8.376977E+00
  0.3500, -3.9200,4.145950E+00,8.003804E+00
  0.3500, -3.8800,4.108150E+00,7.642865E+00
  0.3500, -3.8400,4.070393E+00,7.293932E+00
  0.3500, -3.8000,4.032679E+00,6.956781E+00
  0.3500, -3.7600,3.995009E+00,6.631191E+00
  0.3500, -3.7200,3.957386E+00,6.316948E+00
  0.3500, -3.6800,3.919809E+00,6.013843E+00
  0.3500, -3.6400,3.882280E+00,5.721671E+00
  0.3500, -3.6000,3.844802E+00,5.440234E+00
  0.3500, -3.5600,3.807374E+00,5.169342E+00
  0.3500, -3.5200,3.770000E+00,4.908807E+00
  0.3500, -3.4800,3.732680E+00,4.658451E+00
  0.3500, -3.4400,3.695416E+00,4.418105E+00
  0.3500, -3.4000,3.658210E+00,4.187603E+00
  0.3500, -3.3600,3.621063E+00,3.966792E+00
  0.3500, -3.3200,3.583978E+00,3.755526E+00
  0.3500, -3.2800,3.546956E+00,3.553667E+00
  0.3500, -3.2400,3.510000E+00,3.361089E+00
  0.3500, -3.2000,3.473111E+00,3.177675E+00
  0.3500, -3.1600,3.436292E+00,3.003320E+00
  0.3500, -3.1200,3.399544E+00,2.837928E+00
  0.3500, -3.0800,3.362871E+00,2.681414E+00
  0.3500, -3.0400,3.326274E+00,2.533703E+00
  0.3500, -3.0000,3.289757E+00,2.394730E+00
  0.3500, -2.9600,3.253321E+00,2.264437E+00
  0.3500, -2.9200,3.216971E+00,2.142769E+00
  0.3500, -2.8800,3.180707E+00,2.029676E+00
  0.3500, -2.8400,3.144535E+00,1.925101E+00
  0.3500, -2.8000,3.108456E+00,1.828980E+00
  0.3500, -2.7600,3.072475E+00,1.741233E+00
  0.3500, -2.7200,3.036593E+00,1.661754E+00
  0.3500, -2.6800,3.000817E+00,1.590405E+00
  0.3500, -2.6400,2.965148E+00,1.527005E+00
  0.3500, -2.6000,2.929590E+00,1.471324E+00
  0.3500, -2.5600,2.894149E+00,1.423075E+00
  0.3500, -2.5200,2.858828E+00,1.381915E+00
  0.3500, -2.4800,2.823632E+00,1.347440E+00
  0.3500, -2.4400,2.788566E+00,1.319198E+00
  0.3500, -2.4000,2.753634E+00,1.296690E+00
  0.3500, -2.3600,2.718842E+00,1.279387E+00
  0.3500, -2.3200,2.684194E+00,1.266743E+00
  0.3500, -2.2800,2.649698E+00,1.258208E+00
  0.3500, -2.2400,2.615358E+00,1.253243E+00
  0.3500, -2.2000,2.581182E+00,1.251330E+00
  0.3500, -2.1600,2.547175E+00,1.251985E+00
  0.3500, -2.1200,2.513344E+00,1.254758E+00
  0.3500, -2.0800,2.479698E+00,1.259243E+00
  0.3500, -2.0400,2.446242E+00,1.265077E+00
  0.3500, -2.0000,2.412986E+00,1.271939E+00
  0.3500, -1.9600,2.379937E+00,1.279552E+00
  0.3500, -1.9200,2.347105E+00,1.287676E+00
  0.3500, -1.8800,2.314498E+00,1.296107E+00
  0.3500, -1.8400,2.282126E+00,1.304675E+00
  0.3500, -1.8000,2.250000E+00,1.313238E+00
  0.3500, -1.7600,2.218130E+00,1.321681E+00
  0.3500, -1.7200,2.186527E+00,1.329911E+00
  0.3500, -1.6800,2.155203E+00,1.337854E+00
  0.3500, -1.6400,2.124170E+00,1.345455E+00
  0.3500, -1.6000,2.093442E+00,1.352672E+00
  0.3500, -1.5600,2.063032E+00,1.359477E+00
  0.3500, -1.5200,2.032954E+00,1.365850E+00
  0.3500, -1.4800,2.003222E+00,1.371784E+00
  0.3500, -1.4400,1.973854E+00,1.377276E+00
  0.3500, -1.4000,1.944865E+00,1.382329E+00
  0.3500, -1.3600,1.916272E+00,1.386954E+00
  0.3500, -1.3200,1.888094E+00,1.391163E+00
  0.3500, -1.2800,1.860349E+00,1.394973E+00
  0.3500, -1.2400,1.833058E+00,1.398403E+00
  0.3500, -1.2000,1.806239E+00,1.401473E+00
  0.3500, -1.1600,1.779916E+00,1.404204E+00
  0.3500, -1.1200,1.754109E+00,1.406620E+00
  0.3500, -1.0800,1.728844E+00,1.408743E+00
  0.3500, -1.0400,1.704142E+00,1.410596E+00
  0.3500, -1.0000,1.680030E+00,1.412202E+00
  0.3500, -0.9600,1.656533E+00,1.413582E+00
  0.3500, -0.9200,1.633677E+00,1.414758E+00
  0.3500, -0.8800,1.611490E+00,1.415750E+00
  0.3500, -0.8400,1.590000E+00,1.416579E+00
  0.3500, -0.8000,1.569235E+00,1.417262E+00
  0.3500, -0.7600,1.549226E+00,1.417816E+00
  0.3500, -0.7200,1.530000E+00,1.418259E+00
  0.3500, -0.6800,1.511589E+00,1.418605E+00
  0.3500, -0.6400,1.494021E+00,1.418868E+00
  0.3500, -0.6000,1.477329E+00,1.419061E+00
  0.3500, -0.5600,1.461540E+00,1.419194E+00
  0.3500, -0.5200,1.446686E+00,1.419279E+00
  0.3500, -0.4800,1.432794E+00,1.419325E+00
  0.3500, -0.4400,1.419894E+00,1.419340E+00
  0.3500, -0.4000,1.408013E+00,1.419332E+00
  0.3500, -0.3600,1.397176E+00,1.419307E+00
  0.3500, -0.3200,1.387408E+00,1.419270E+00
  0.3500, -0.2800,1.378731E+00,1.419227E+00
  0.3500, -0.2400,1.371167E+00,1.419182E+00
  0.3500, -0.2000,1.364734E+00,1.419139E+00
  0.3500, -0.1600,1.359448E+00,1.419099E+00
  0.3500, -0.1200,1.355323E+00,1.419066E+00
  0.3500, -0.0800,1.352368E+00,1.419042E+00
  0.3500, -0.0400,1.350592E+00,1.419026E+00
  0.3500,  0.0000,1.350000E+00,1.419021E+00
  0.3500,  0.0400,1.350592E+00,1.419026E+00
  0.3500,  0.0800,1.352368E+00,1.419042E+00
  0.3500,  0.1200,1.355323E+00,1.419066E+00
  0.3500,  0.1600,1.359448E+00,1.419099E+00
  0.3500,  0.2000,1.364734E+00,1.419139E+00
  0.3500,  0.2400,1.371167E+00,1.419182E+00
  0.3500,  0.2800,1.378731E+00,1.419227E+00
  0.3500,  0.3200,1.387408E+00,1.419270E+00
  0.3500,  0.3600,1.397176E+00,1.419307E+00
  0.3500,  0.4000,1.408013E+00,1.419332E+00
  0.3500,  0.4400,1.419894E+00,1.419340E+00
  0.3500,  0.4800,1.432794E+00,1.419325E+00
  0.3500,  0.5200,1.446686E+00,1.419279E+00
  0.3500,  0.5600,1.461540E+00,1.419194E+00
  0.3500,  0.6000,1.477329E+00,1.419061E+00
  0.3500,  0.6400,1.494021E+00,1.418868E+00
  0.3500,  0.6800,1.511589E+00,1.418605E+00
  0.3500,  0.7200,1.530000E+00,1.418259E+00
